Site,Plot,Treatment,Individual,T0,T006,T012,T018,T024,T030,T036,T042,T048,T054,T060,T066,T072,T078,T084,T090,T096,T102,T108,T120,Trecruit,Tdeath,Species,Family,Life Form
CBO,5,closed,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Myrtaceae cf.,Myrtaceae cf.,indeterminate
CBO,5,closed,2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Geonoma sp.,Arecaceae,palm
CBO,5,closed,E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,E2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ardisia guianensis,Primulaceae,shrub
CBO,5,closed,E3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Inga sellowiana,Fabaceae,tree
CBO,5,closed,E4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,90,Ocotea catharinensis,Lauraceae,tree
CBO,5,closed,E5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ardisia guianensis,Primulaceae,shrub
CBO,5,closed,E6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,Schnella microstachya,Fabaceae,liana
CBO,5,closed,E7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Goeppertia monophylla,Marantaceae,herb
CBO,5,closed,E8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,E9,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30,90,Ocotea catharinensis,Lauraceae,tree
CBO,5,closed,E10,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,48,90,Pteridophyta sp.,Pteridophyta,herb
CBO,5,closed,E11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,72,alive,Euterpe edulis,Arecaceae,palm
CBO,5,closed,E12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,72,84,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,E13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,78,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,E14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,72,alive,Rubiaceae cf.,Rubiaceae cf.,indeterminate
CBO,5,closed,E15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,78,120,Parinari excelsa,Chrysobalanaceae,tree
CBO,5,closed,E16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,E17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108,120,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Ardisia guianensis,Primulaceae,shrub
CBO,5,closed,2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Goeppertia monophylla,Marantaceae,herb
CBO,5,closed,F2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Cryptocarya mandioccana,Lauraceae,tree
CBO,5,closed,F3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,Cinnamodendron dinisii,Canellaceae,tree
CBO,5,closed,F4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,6,90,Schnella microstachya,Fabaceae,liana
CBO,5,closed,F5,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30,48,Cryptocarya mandioccana,Lauraceae,tree
CBO,5,closed,F6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,72,90,Rubiaceae sp.,Rubiaceae,indeterminate
CBO,5,closed,F7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,72,alive,Maytenus cf.,Celastraceae,tree
CBO,5,closed,F8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,72,alive,Mollinedia sp.,Monimiaceae,tree
CBO,5,closed,F9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,72,alive,Polybotrya sp.,Dryopteridaceae,herb
CBO,5,closed,F10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,84,alive,Rubiaceae cf.,Rubiaceae cf.,indeterminate
CBO,5,closed,F11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,F12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,108,Myrtaceae sp.,Myrtaceae,tree
CBO,5,closed,F13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108,alive,Rudgea sp.,Rubiaceae,shrub
CBO,5,closed,2769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Rubiaceae cf.,Rubiaceae cf.,indeterminate
CBO,5,closed,2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,5,closed,2773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,open,D1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Miconia cf. pusilliflora,Melastomataceae,shrub
CBO,6,open,D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Miconia cf. pusilliflora,Melastomataceae,shrub
CBO,6,open,D3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Miconia cf. pusilliflora,Melastomataceae,shrub
CBO,6,open,D4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Miconia cf. pusilliflora,Melastomataceae,shrub
CBO,6,open,D5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,Miconia cf. pusilliflora,Melastomataceae,shrub
CBO,6,open,D6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Miconia cf. pusilliflora,Melastomataceae,shrub
CBO,6,open,D7,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,Miconia cf. pusilliflora,Melastomataceae,shrub
CBO,6,open,D8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Miconia cf. pusilliflora,Melastomataceae,shrub
CBO,6,open,D9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,Melastomataceae sp. 2,Melastomataceae,indeterminate
CBO,6,open,D10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,Melastomataceae sp. 2,Melastomataceae,indeterminate
CBO,6,open,D11,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,D12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,D13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ocotea sp.,Lauraceae,tree
CBO,6,open,D14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,96,Miconia cubatanensis,Melastomataceae,tree
CBO,6,open,D15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,90,Miconia cubatanensis,Melastomataceae,tree
CBO,6,open,D16,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,Melastomataceae sp. 2,Melastomataceae,indeterminate
CBO,6,open,D17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Heteropterys nitida,Malpighiaceae,liana
CBO,6,open,D18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,open,D19,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Commelinaceae sp.,Commelinaceae,herb
CBO,6,open,D20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Hirtella hebeclada,Chysobalanaceae,tree
CBO,6,open,D21,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,open,D22,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6,108,Inga sellowiana,Fabaceae,tree
CBO,6,open,D23,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,36,120,Myrtaceae sp.,Myrtaceae,tree
CBO,6,open,D24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72,78,Melastomataceae sp.,Melastomataceae,indeterminate
CBO,6,open,D25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,72,108,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,open,D26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,72,alive,Myrtaceae cf.,Myrtaceae cf.,indeterminate
CBO,6,open,D27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Melastomataceae sp.,Melastomataceae,indeterminate
CBO,6,open,D28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,84,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,open,D29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Miconia sp.,Melastomataceae,indeterminate
CBO,6,open,D30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,108,Araceae cf.,Araceae,herb
CBO,6,open,D31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108,alive,Melastomataceae sp.,Melastomataceae,indeterminate
CBO,6,open,2845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,open,E1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Melastomataceae sp. 2,Melastomataceae,indeterminate
CBO,6,open,E2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Rudgea jasminoides,Rubiaceae,shrub
CBO,6,open,E3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,108,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,open,E4,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Rudgea jasminoides,Rubiaceae,shrub
CBO,6,open,E5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Eugenia subavenia,Myrtaceae,tree
CBO,6,open,E6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,E7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Euterpe edulis,Arecaceae,palm
CBO,6,open,E8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,108,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,E9,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Myrsine sp.,Primulaceae,tree
CBO,6,open,E10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Mollinedia schottiana,Monimiaceae,tree
CBO,6,open,E11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Lauraceae sp.,Lauraceae,tree
CBO,6,open,E12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Rudgea jasminoides,Rubiaceae,shrub
CBO,6,open,E13,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,alive,Myrtaceae sp.,Myrtaceae,tree
CBO,6,open,E14,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,24,78,Euterpe edulis,Arecaceae,palm
CBO,6,open,E15,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,42,78,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,open,E16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,open,E17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,open,E18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Rudgea sp.,Rubiaceae,shrub
CBO,6,open,E19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Chusquea sp.,Poaceae,bamboo
CBO,6,open,E20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Melastomataceae sp.,Melastomataceae,indeterminate
CBO,6,open,E21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,84,alive,Fabaceae sp.,Fabaceae,indeterminate
CBO,6,open,E22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,84,alive,Rubiaceae sp.,Rubiaceae,indeterminate
CBO,6,open,E23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,84,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,open,E24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,90,108,Fabaceae sp.,Fabaceae,indeterminate
CBO,6,open,F1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Bromeliaceae sp.,Bromeliaceae,herb
CBO,6,open,F2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,F3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Philodendron sp.,Araceae,herb
CBO,6,open,F4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Melastomataceae sp. 2,Melastomataceae,indeterminate
CBO,6,open,F5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Bromeliaceae sp.,Bromeliaceae,herb
CBO,6,open,F6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Psychotria suterella,Rubiaceae,shrub
CBO,6,open,F7,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,F8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,F9,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,72,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,F10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,108,Philodendron sp.,Araceae,herb
CBO,6,open,F11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ocotea aciphylla,Lauraceae,tree
CBO,6,open,F12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Chusquea sp. 1,Poaceae,bamboo
CBO,6,open,F13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Lauraceae sp.,Lauraceae,tree
CBO,6,open,F14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Euterpe edulis,Arecaceae,palm
CBO,6,open,F15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Melastomataceae sp. 2,Melastomataceae,indeterminate
CBO,6,open,F16,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Inga sessilis,Fabaceae,tree
CBO,6,open,F17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Bromeliaceae sp.,Bromeliaceae,herb
CBO,6,open,F18,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,78,Myrtaceae sp.,Myrtaceae,tree
CBO,6,open,F19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Melastomataceae sp. 2,Melastomataceae,indeterminate
CBO,6,open,F20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Geonoma schottiana,Arecaceae,palm
CBO,6,open,F21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Chionanthus filiformis,Oleaceae,tree
CBO,6,open,F22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,alive,Miconia cubatanensis,Melastomataceae,tree
CBO,6,open,F23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,Ocotea odorifera,Lauraceae,tree
CBO,6,open,F24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Melastomataceae sp.,Melastomataceae,indeterminate
CBO,6,open,F25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,78,108,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,open,F26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,84,Chusquea sp.,Poaceae,bamboo
CBO,6,open,F27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Chusquea sp.,Poaceae,bamboo
CBO,6,open,F28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Anthurium sp.,Araceae,herb
CBO,6,open,F29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Chusquea sp.,Poaceae,bamboo
CBO,6,open,F30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,open,F31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,84,alive,Pteridophyta sp.,Pteridophyta,herb
CBO,6,open,F17',0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,84,alive,Bromeliaceae sp.,Bromeliaceae,herb
CBO,6,open,F32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Euterpe edulis,Arecaceae,palm
CBO,6,open,F33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Miconia sp.,Melastomataceae,indeterminate
CBO,6,open,F34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Chusquea sp.,Poaceae,bamboo
CBO,6,open,F35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Chusquea sp.,Poaceae,bamboo
CBO,6,open,F36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Bromeliaceae sp.,Bromeliaceae,herb
CBO,6,open,F37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Chusquea sp.,Poaceae,bamboo
CBO,6,open,F38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Chusquea sp.,Poaceae,bamboo
CBO,6,open,F39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108,alive,Hirtella hebeclada,Chysobalanaceae,tree
CBO,6,open,F40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,D1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Chusquea sp. 1,Poaceae,bamboo
CBO,6,closed,D2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,D3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,90,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,D4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,Miconia sp. 2,Melastomataceae,indeterminate
CBO,6,closed,D5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Euterpe edulis,Arecaceae,palm
CBO,6,closed,D7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ocotea sp.,Lauraceae,tree
CBO,6,closed,D8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Miconia sp. 2,Melastomataceae,indeterminate
CBO,6,closed,D9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Fabaceae sp.,Fabaceae,indeterminate
CBO,6,closed,D10,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,D11,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,alive,Euterpe edulis,Arecaceae,palm
CBO,6,closed,D12,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,alive,Geonoma schottiana,Arecaceae,palm
CBO,6,closed,D13,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,alive,Chusquea sp. 1,Poaceae,bamboo
CBO,6,closed,D14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,72,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,D15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,72,120,Ocotea cf.,Lauraceae,tree
CBO,6,closed,D16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,84,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,D17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,90,alive,Plinia sp.,Myrtaceae,tree
CBO,6,closed,D18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,108,alive,Ocotea sp.,Lauraceae,tree
CBO,6,closed,E1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,E2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Euterpe edulis,Arecaceae,palm
CBO,6,closed,E3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,E4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,E5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Pilocarpus sp.,Rutaceae,tree
CBO,6,closed,E6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ocotea aciphylla,Lauraceae,tree
CBO,6,closed,E7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,E8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,alive,Ctenanthe lanceolata,Marantaceae,herb
CBO,6,closed,E9,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30,108,Euterpe edulis,Arecaceae,palm
CBO,6,closed,E11,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,42,alive,Chusquea sp. 1,Poaceae,bamboo
CBO,6,closed,E12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,42,72,Ocotea cf. dispersa,Lauraceae,tree
CBO,6,closed,E13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,72,alive,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,closed,E14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,72,90,Chusquea sp.,Poaceae,bamboo
CBO,6,closed,E15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,78,108,Indeterminate sp.,Indeterminate,indeterminate
CBO,6,closed,E16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,78,alive,Commelinaceae sp.,Commelinaceae,herb
